Date,AMZN,CAT,DE,EXC,GOOGL,JNJ,JPM,META,PFE,PG
9/18/2015,27.01300049,58.54240036,69.33034515,17.14774513,33.04600143,76.99262238,49.70643616,94.40000153,23.89517784,56.79337692
9/21/2015,27.41950035,58.78681183,68.99910736,16.93138504,33.34899902,76.77828979,50.12241745,95.55000305,23.58239365,57.36991882
9/22/2015,26.92000008,58.3957634,68.72018433,15.78857422,32.65999985,76.86896515,49.68196487,92.95999908,23.46600914,56.99639511
9/23/2015,26.80349922,57.19005203,67.71780396,16.09924316,32.66450119,76.66287231,49.46173477,93.97000122,23.72787476,57.05322266
9/24/2015,26.6875,53.60550308,66.03551483,16.12697983,32.74549866,76.24240875,49.11916733,94.41000366,23.78606606,57.94645309
9/25/2015,26.21249962,52.93746185,66.07911682,16.36552429,32.00749969,75.02226257,50.13873672,92.76999664,23.1968689,59.01021194
9/28/2015,25.20299911,51.96799469,64.80516815,16.19910049,31.21249962,75.32732391,48.92340088,89.20999908,22.41854668,58.27939224
9/29/2015,24.80349922,52.39162064,64.68213654,16.17136383,31.13050079,76.7040863,48.80921173,86.66999817,22.5640316,58.69351578
9/30/2015,25.59449959,53.24702835,65.0160141,16.47648239,31.9185009,76.95964813,49.73090744,89.90000153,22.84771729,58.41742706
10/1/2015,26.0359993,52.45679855,64.04077148,16.19910049,32.09999847,76.81125641,50.09794998,90.94999695,23.16050339,58.42556
10/2/2015,26.62700081,53.52401733,64.63819885,16.54305649,32.84949875,77.43781281,49.95828629,92.06999969,24.06248093,58.80720139
10/5/2015,27.18400002,56.35907745,68.71489716,16.80933571,33.58399963,78.1220932,50.95236969,94.01000214,24.35343933,59.45684052
10/6/2015,26.87400055,57.69514465,68.91697693,16.75941086,33.58200073,77.01735687,50.977005,92.80000305,23.85153389,59.60300827
10/7/2015,27.09700012,57.33669281,69.31234741,16.71503067,33.5,78.30348206,51.04272079,92.40000153,24.21523285,59.86286163
10/8/2015,26.65800095,58.52612686,71.08712006,17.13110542,33.34999847,78.38589478,51.04272079,92.47000122,24.06975555,60.41502762
10/9/2015,26.98999977,58.08620071,70.17337036,17.09781647,33.56200027,78.62498474,50.87842178,93.23999786,24.17886353,60.47998047
10/12/2015,27.5095005,57.43445587,68.90818024,17.21431541,33.82149887,79.13613129,50.70590591,94.26000214,24.16431046,60.35819244
10/13/2015,27.44499969,57.16560364,67.59029388,16.97021675,34.15850067,78.69094849,50.56622696,94.12000275,23.98973846,60.1795578
10/14/2015,27.24150085,57.60551071,67.01920319,16.85926819,34.02050018,77.93247223,49.28462219,94.06999969,24.03338432,60.26075363
10/15/2015,28.12199974,57.70329285,66.97525787,17.1754837,34.65100098,80.09246063,50.84556961,95.95999908,24.78988647,60.30944443
10/16/2015,28.53800011,56.76642227,66.77319336,16.89810371,34.76599884,80.99106598,51.28919983,97.54000092,25.0299263,60.82105637
10/19/2015,28.65749931,56.43240356,66.74684906,16.74276733,34.99750137,80.74377441,51.11667633,98.47000122,25.09539604,61.03217316
10/20/2015,28.04400063,57.24708176,67.11584473,16.964674,34,80.45518494,51.36312103,97,24.73169136,60.4393959
10/21/2015,27.78849983,56.75826263,67.34429932,16.89810371,33.59000015,80.48815918,50.98522186,97.11000061,24.33889389,60.29437256
10/22/2015,28.19549942,58.38934326,69.71647644,17.20321846,34.05699921,82.05455017,51.91358185,99.66999817,24.24432755,61.32672119
10/23/2015,29.95149994,59.10604477,70.5160141,16.56524277,35.96649933,82.69763184,52.47222519,102.1900024,24.76805878,63.11287308
10/26/2015,30.43050003,58.91656113,68.0998764,16.18245888,36.55599976,82.39259338,52.49686813,103.7699966,24.84807396,63.48973846
10/27/2015,30.55050087,57.98571777,66.87862396,15.83850384,36.64099884,82.59868622,52.28326035,103.6999969,25.45181274,63.32588196
10/28/2015,30.85499954,59.28728104,69.36505127,15.84405994,36.84600067,82.83778381,53.81135559,104.1999969,25.78641701,62.68682098
10/29/2015,31.32749939,59.28728104,68.74124146,15.86069584,37.24250031,83.57151794,53.57309723,104.8799973,25.29179382,63.10466385
10/30/2015,31.29500008,60.12750244,68.53038788,15.48899651,36.86949921,83.2911911,52.78440857,101.9700012,24.60075569,62.58029175
11/2/2015,31.41749954,61.23962402,70.45452118,15.73865032,37.38700104,84.23105621,53.84420776,103.3099976,25.50274086,62.76054382
11/3/2015,31.26549911,61.57736588,69.88344574,15.81631184,37.44100189,84.05792999,54.04137039,102.5800018,25.4372673,63.12925339
11/4/2015,32.04750061,61.41262054,68.74124146,16.14362144,37.76549911,84.04143524,54.09888458,103.9400024,25.03397369,63.13744736
11/5/2015,32.78250122,61.14076996,68.4688797,15.94390965,38.03350067,84.36293793,54.58361053,108.7600021,25.04129982,62.5884819
11/6/2015,32.96849823,60.82773972,68.0998764,15.58330727,38.08000183,84.02494049,56.2431221,107.0999985,24.87998199,61.91663361
11/9/2015,32.7745018,59.22137451,66.98404694,15.9827404,37.73849869,83.13457489,55.36406708,106.4899979,24.67466354,61.77734756
11/10/2015,32.98400116,59.66620636,67.01041412,16.11733246,37.9129982,83.63745117,55.60233307,107.9100037,24.77732468,62.08050156
11/11/2015,33.66249847,59.237854,65.93852234,16.19023514,38.26250076,83.9754715,55.33121109,109.0100021,24.74066162,62.23618317
11/12/2015,33.27999878,56.56057358,64.37464142,16.01639366,37.82649994,82.66464996,54.22210693,108.0199966,24.48401642,61.17103577
11/13/2015,32.11750031,57.3596344,65.58709717,15.893013,37.00350189,82.34312439,53.86062622,103.9499969,24.3960228,60.59752655
11/16/2015,32.39049911,57.98571777,65.63981628,16.06686401,37.52099991,83.44785309,54.64111328,104.0400009,24.31536102,61.69543839
11/17/2015,32.16500092,57.16192627,64.84030151,15.52849293,37.29899979,83.67870331,54.32891083,105.1299973,24.10271835,61.50697708
11/18/2015,33.17699814,57.92803955,65.47288513,15.7696352,38.00049973,84.64324951,55.41335678,107.7699966,24.425354,62.18702316
11/19/2015,33.06349945,57.68090439,65.84188843,15.79206848,37.99700165,84.49485016,55.58589172,106.2600021,23.67741013,62.44921494
11/20/2015,33.42250061,58.60352325,66.31635284,15.70234489,38.84999847,85.10944366,55.48730087,107.3199997,23.59675217,62.12146759
11/23/2015,33.94950104,58.50468826,65.55194855,15.51728535,38.83499908,85.3502655,54.94507217,106.9499969,22.97346878,62.24436569
11/24/2015,33.55749893,58.81771851,67.07190704,15.578969,38.48149872,84.74399567,54.86291885,105.7399979,23.44276237,62.63764572
11/25/2015,33.76699829,58.8918457,70.28757477,15.53410816,38.46300125,84.67757416,54.92864609,105.4100037,24.10271835,62.18702316
11/27/2015,33.6629982,58.66943359,69.48806,15.48923874,38.5984993,85.01805878,55.18333054,105.4499969,24.04405212,62.02315903
11/30/2015,33.24000168,59.84743881,69.90979004,15.31539345,38.14250183,84.07959747,54.78076553,104.2399979,24.02938652,61.31853104
12/1/2015,33.95299911,58.94953537,69.8394928,15.61822319,39.1894989,85.00976563,55.54481125,107.1200027,24.65267181,62.21977997
12/2/2015,33.80049896,58.51291656,69.69891357,15.33221626,38.89250183,84.75231934,54.76433563,106.0699997,24.12470818,62.09690094
12/3/2015,33.3125,57.36787033,68.79396057,15.22005749,38.40999985,83.70587921,54.05781555,104.3799973,23.75074387,62.05593872
12/4/2015,33.63199997,57.64796066,69.92733765,14.9789114,38.96049881,85.4997406,55.77483749,106.1800003,24.05138016,63.76832962
12/7/2015,33.49150085,56.3134346,69.49684143,15.00695229,38.6495018,85.80705261,55.04366302,105.6100006,23.94872093,64.21077728
12/8/2015,33.86650085,54.81415176,69.62863159,14.88357735,38.75699997,85.0595932,54.18925476,106.4899979,23.85340881,63.70275879
12/9/2015,33.23949814,54.29517365,69.6198349,14.90040302,38.12749863,84.83537292,53.77848816,104.5999985,23.67741013,63.66179657
12/10/2015,33.11600113,54.68234634,69.05752563,14.8499279,38.0019989,85.24230957,53.90171051,105.4199982,23.72874641,63.7355423
12/11/2015,32.00749969,53.8997612,67.79236603,14.54709816,37.52099991,84.44502258,52.63652802,102.1200027,23.50876427,63.72735977
12/14/2015,32.89550018,54.4681778,69.35625458,14.27791691,38.1269989,84.83537292,52.80083847,104.6600037,23.59675217,64.14520264
12/15/2015,32.93199921,54.9871521,67.8714447,14.38446712,38.00450134,86.47975159,54.30426407,104.5500031,23.65541267,65.28409576
12/16/2015,33.78850174,55.78622818,68.6973114,14.82749844,38.82949829,87.40991211,55.47908401,106.7900009,23.89006424,66.35739136
12/17/2015,33.53250122,53.46316528,67.57270813,14.91722775,38.49150085,86.07280731,54.45215607,106.2200012,23.70673943,65.78386688
12/18/2015,33.20700073,53.63615417,65.86825562,15.08546352,37.84249878,84.66926575,52.90763855,104.0400009,23.45742989,64.01410675
12/21/2015,33.2254982,53.74324417,66.5184021,15.38268852,38.04000092,84.36196136,53.84420776,104.7699966,23.80206871,64.6859436
12/22/2015,33.15750122,56.35462952,68.17014313,15.43315887,38.35649872,85.3004303,53.95921326,105.5100021,23.84606934,65.21852112
12/23/2015,33.18500137,57.57381821,69.60227966,15.58457661,38.42549896,85.94822693,54.82184601,104.6299973,23.87539864,65.48073578
12/24/2015,33.13949966,57.15368271,69.22446442,15.56214523,38.29199982,86.13925171,54.71504593,105.0199966,23.91939354,65.37420654
12/28/2015,33.75999832,56.49466324,68.50405884,15.56775475,39.11199951,85.72399902,54.5343132,105.9300003,23.77273941,65.48073578
12/29/2015,34.69850159,56.99717712,68.74308777,15.6743021,39.69800186,86.39670563,55.10118103,107.2600021,24.07338524,65.84123993
12/30/2015,34.45349884,56.58527756,68.61914063,15.52849293,39.51499939,86.18904877,54.70682144,106.2200012,24.01471519,65.60359192
12/31/2015,33.79449844,55.98391724,67.53007507,15.57335567,38.90050125,85.30873871,54.24676514,104.6600037,23.67008209,65.06287384
1/4/2016,31.84950066,56.0086441,67.36185455,15.68552494,37.97200012,83.44844055,52.61745453,102.2200012,23.42810059,64.21077728
1/5/2016,31.68950081,55.42375565,67.75143433,15.79206848,38.07649994,83.79724884,52.70843887,102.7300034,23.59675217,64.41558075
1/6/2016,31.63249969,54.55056,66.98997498,15.80889606,37.96649933,83.37368011,51.94753647,102.9700012,23.17879486,63.79291153
1/7/2016,30.39699936,52.67233658,66.3967514,15.61262226,37.04999924,82.4019928,49.84680939,97.91999817,23.02479935,63.23575974
1/8/2016,30.35250092,52.13687897,65.307724,15.60139847,36.54550171,81.52167511,48.73028564,97.33000183,22.73148727,62.24436569
1/11/2016,30.88699913,50.63760757,65.65300751,15.73599339,36.6534996,81.03166962,48.65584946,97.51000214,22.78282166,62.81790161
1/12/2016,30.89450073,50.74469757,65.98061371,15.66869354,37.26699829,81.58811188,48.7633667,99.37000275,22.73148727,62.68682098
1/13/2016,29.09049988,50.15981674,64.82958221,15.44437504,35.97850037,80.57489777,47.42354202,95.44000244,22.26952744,62.14606094
1/14/2016,29.64999962,51.29663086,65.16603088,15.65186977,36.56949997,82.12793732,48.13479614,98.37000275,22.81214714,62.39184189
1/15/2016,28.50900078,49.93705368,64.74104309,15.39951515,35.5245018,80.5582962,47.17541504,94.97000122,22.59217072,61.43323135
1/19/2016,28.72400093,49.23642731,64.15667725,15.50045586,35.95399857,80.97354126,47.15061188,95.26000214,22.50417328,62.86706543
1/20/2016,28.58849907,49.05292892,63.74935913,15.0181694,35.9280014,79.52017212,45.91001129,94.34999847,22.48218346,62.67117691
1/21/2016,28.75099945,49.78692245,64.66136932,15.37708378,36.33349991,79.67797852,45.69497681,94.16000366,22.42351723,63.40674591
1/22/2016,29.81900024,50.86289978,66.06030273,15.71916485,37.27299881,80.35066986,47.10097885,97.94000244,22.51884079,63.93569565
1/25/2016,29.82649994,48.30222702,63.55458069,15.2312727,36.68099976,80.05998993,46.03407669,97.01000214,22.364851,63.51416779
1/26/2016,30.0625,49.34485245,65.1394577,15.61262226,36.6894989,84.02977753,47.20849991,97.33999634,22.48950958,65.13407898
1/27/2016,29.16749954,48.64422226,65.19260406,15.73038006,35.87900162,84.84366608,47.17541504,94.44999695,22.3795166,65.12580872
1/28/2016,31.76749992,50.94630814,66.23739624,16.10050964,37.41500092,84.93500519,47.373909,109.1100006,22.14487076,65.96882629
1/29/2016,29.35000038,51.91386795,68.18527222,16.58278847,38.06750107,86.73720551,49.20998383,112.2099991,22.35752106,67.51428223
2/1/2016,28.7404995,52.29752731,67.9993515,16.82394218,38.53850174,86.67908478,48.68067169,115.0899963,22.12286758,67.04320526
2/2/2016,27.60499954,50.60433197,66.03372955,16.90245247,39.04550171,85.88179016,47.16713715,114.6100006,22.10087395,66.29937744
2/3/2016,26.55349922,52.77297211,66.76863861,17.72682381,37.46900177,86.48804474,47.48141861,112.6900024,21.97496605,67.02668762
2/4/2016,26.81299973,55.01667786,69.68162537,18.08573723,36.50149918,86.28873444,48.30021667,110.4899979,21.47873306,66.69609833
2/5/2016,25.10650063,55.15013885,69.43371582,18.45025444,35.18799973,83.49826813,47.76262665,104.0699997,21.50094604,67.10933685
2/8/2016,24.40500069,53.86563492,68.23841095,18.14741898,35.20800018,84.71077728,46.76189041,99.75,21.15284538,68.2829361
2/9/2016,24.10350037,53.3234787,69.1326828,17.91189003,35.05099869,84.68585968,46.48068619,99.54000092,21.55279732,68.29945374
2/10/2016,24.52400017,51.83044052,68.53946686,17.62307358,35.34249878,84.48654938,45.918293,101,21.8416481,67.45645905
2/11/2016,25.19099998,51.22156143,67.65403748,17.16437912,35.31800079,84.46165466,43.89198685,101.9100037,21.57501411,66.03491211
2/12/2016,25.35400009,52.67288589,69.30090332,17.24932098,35.3445015,84.56130219,47.54759598,102.0100021,21.74536514,66.93576813
2/16/2016,26.05500031,54.39110184,70.66442108,17.5664463,35.88199997,84.97655487,48.25886154,101.6100006,22.07865906,67.33248138
2/17/2016,26.70499992,56.10099792,72.09880829,17.60609436,36.5984993,85.1260376,48.6062355,105.1999969,21.9453392,68.14239502
2/18/2016,26.25,55.15013885,71.12483978,17.80995941,35.87549973,86.57110596,47.81224442,103.4700012,21.88608742,67.75398254
2/19/2016,26.74500084,54.56625366,68.17643738,17.69102669,36.10549927,87.13156128,47.82051849,104.5699997,21.8416481,67.59695435
2/22/2016,27.97500038,56.14268494,69.41600037,17.94586372,36.45249939,87.62512207,48.44081497,107.1600037,22.2564106,67.87795258
2/23/2016,27.64699936,54.86652756,68.30038452,17.66271973,35.86449814,87.06464386,46.41452026,105.4599991,22.18975258,67.61346436
2/24/2016,27.70199966,54.9499588,69.94724274,17.97984123,36.04499817,87.80080414,46.43106842,106.8799973,22.23419571,67.40686035
2/25/2016,27.75749969,55.44206619,70.47849274,18.11008835,36.45600128,88.98861694,47.15061188,108.0699997,22.65635872,68.05149841
2/26/2016,27.7614994,55.7756958,70.36338043,17.96851921,36.24300003,88.48672485,47.58894348,107.9199982,22.38972473,67.02668762
2/29/2016,27.62599945,56.46799469,70.99203491,17.83260536,35.86100006,88.00989532,46.56339645,106.9199982,21.97496605,66.35725403
3/1/2016,28.95199966,57.627388,71.76235962,17.99116325,37.10850143,89.69130707,48.96186066,109.8199997,22.24900436,67.13411713
3/2/2016,29.01049995,57.8692627,72.46180725,18.30263329,36.97399902,89.54073334,49.4250145,109.9499969,22.20456505,68.22505951
3/3/2016,28.87450027,59.84607315,74.08211517,18.73301125,36.57949829,89.21450043,49.59043121,109.5800018,22.13790512,68.46472931
3/4/2016,28.75699997,60.75520325,75.15345764,18.89157295,36.51100159,89.08901215,49.66485977,108.3899994,22.0045948,69.0019455
3/7/2016,28.13999939,62.36502457,75.861763,19.20870018,35.63999939,89.28977966,49.57389069,105.7300034,22.06384468,68.67961884
3/8/2016,28.01300049,59.82939148,74.24149323,19.38425446,35.67649841,88.8547821,48.61450195,105.9300003,21.74536514,68.64656067
3/9/2016,27.9734993,59.94617462,73.52430725,19.35027695,36.27050018,89.37343597,48.89570236,107.5100021,22.02680969,68.56391907
3/10/2016,27.94650078,59.5207634,72.93992615,19.66740036,36.60850143,89.62439728,48.47390747,107.3199997,21.91571426,68.00193024
3/11/2016,28.48049927,60.72186279,73.4446106,19.66740036,37.24349976,90.10118866,49.07766342,109.4100037,22.5897007,67.56389618
3/14/2016,28.6685009,60.66347504,72.47063446,19.62210083,37.51200104,90.05937195,48.89570236,109.8899994,22.29344177,67.08451843
3/15/2016,28.85099983,60.42157745,71.40815735,19.53715324,37.5284996,90.14303589,48.96186066,110.6699982,21.87868309,67.20023346
3/16/2016,28.71349907,62.00636673,72.08109283,19.69571877,37.86800003,89.8502655,48.73028564,112.1800003,21.50835419,67.22502136
3/17/2016,27.97200012,63.30755997,73.54199219,19.76933479,37.92399979,89.28977966,48.58969116,111.0199966,21.73055267,68.39035797
3/18/2016,27.60400009,62.94889832,73.16127777,19.72969437,37.77050018,89.92550659,50.02050018,111.4499969,21.81202316,68.72094727
3/21/2016,27.6989994,63.29921722,73.24097443,19.75234222,38.10800171,89.7414856,50.00395584,111.8499985,22.27122307,68.86146545
3/22/2016,28.02400017,63.01562881,72.8336792,19.82029724,38.00249863,89.82514954,49.82200241,112.25,22.50082588,68.38208771
3/23/2016,28.48150063,61.45586395,71.5763855,19.66173744,37.87799835,90.76205444,49.57389069,112.5400009,22.3601017,68.44822693
3/24/2016,29.14749908,62.79875565,71.0451355,19.99585533,37.74200058,90.60310364,49.19343185,113.0500031,22.2786293,68.50605011
3/28/2016,28.99349976,62.82375717,70.98316193,19.91090965,37.66400146,90.53619385,49.12727737,113.6900024,22.05643463,68.2829361
3/29/2016,29.69300079,63.39929199,71.81281281,20.21105003,38.29449844,91.29743958,48.82126236,116.1399994,22.2564106,68.4316864
3/30/2016,29.93449974,63.8163414,71.47381592,20.06380463,38.41699982,91.16356659,49.38366318,114.6999969,22.27122307,68.33250427
3/31/2016,29.68199921,63.841362,68.68160248,20.30731392,38.14500046,90.51109314,48.97840881,114.0999985,21.95274353,68.02671814
4/1/2016,29.92499924,64.04989624,68.24446106,20.19405174,38.48350143,91.33925629,49.5159874,116.0599976,22.24900436,69.03499603
4/4/2016,29.65950012,63.15740967,67.70922089,20.10910988,38.25600052,90.83732605,49.32435226,112.5500031,22.75264359,68.77054596
4/5/2016,29.30699921,62.75704193,67.86087799,19.59378052,37.92850113,91.13848114,48.6244812,112.2200012,23.22665596,68.72922516
4/6/2016,30.10400009,62.74037552,68.10173798,19.42955971,38.4034996,91.53161621,48.99942398,113.7099991,24.38947105,69.26641846
4/7/2016,29.57150078,61.86455917,67.95900726,19.45220947,38.00600052,91.40615845,47.75797272,113.6399994,24.26356316,68.7953186
4/8/2016,29.72999954,62.01469421,68.07497406,19.65041161,37.9734993,91.26395416,48.1079216,110.6299973,24.07099152,68.76224518
4/11/2016,29.79649925,62.24824905,67.57540131,19.5598011,37.8769989,91.15522766,48.49116898,108.9899979,23.61919975,68.37382507
4/12/2016,30.15850067,63.47437286,68.33365631,19.86560822,38.2159996,91.68221283,49.39101028,110.6100006,23.67104912,68.45648956
4/13/2016,30.74099922,66.0016861,69.99295044,19.68439102,38.59550095,91.90807343,51.48229218,110.5100021,24.10061646,68.15067291
4/14/2016,31.03750038,65.93495178,69.27928925,19.78631973,38.76950073,91.88298798,52.14884186,110.8399963,24.18209076,68.333992
4/15/2016,31.29450035,66.03501892,69.08303833,19.4635334,39,92.16738129,51.5489502,109.6399994,24.07099152,68.57563782
4/18/2016,31.76749992,66.10176849,69.86806488,19.49751282,39.38399887,92.79478455,51.88223648,110.4499969,24.15246773,69.01726532
4/19/2016,31.39500046,67.05260468,73.47208405,19.70703506,38.8125,94.25868225,52.75707245,112.2900009,24.35984612,69.39221954
4/20/2016,31.64949989,66.51045227,75.16706085,19.15773582,38.74599838,95.01158142,53.52359009,112.4199982,24.61166382,67.95070648
4/21/2016,31.54999924,66.24938202,73.86460876,18.89157295,39,95.00320435,52.99035263,113.4400024,24.61907005,67.32577515
4/22/2016,31.02499962,65.9630127,73.86460876,19.30497169,36.88850021,94.79405212,53.29863739,110.5599976,24.64128876,67.45075226
4/25/2016,31.30999947,64.67440796,73.51669312,19.35027695,37.11050034,94.95298767,52.99035263,110.0999985,24.59685326,67.83405304
4/26/2016,30.84399986,65.39871216,74.4176712,19.60510635,36.26850128,94.45110321,53.26530838,108.7600021,24.47834969,66.28421021
4/27/2016,30.32850075,66.26622772,75.56848907,20.01850319,36.07300186,94.33396149,53.41529083,108.8899994,24.44131851,66.56752777
4/28/2016,30.10000038,65.4829483,74.87266541,19.91090965,35.25299835,94.09139252,52.99035263,116.7300034,24.37465668,66.45921326
4/29/2016,32.97949982,65.45767212,75.03324127,19.87126732,35.39400101,93.7567749,52.65708923,117.5800018,24.22652817,66.7591629
5/2/2016,34.19250107,65.55873871,75.19382477,19.87126732,35.72050095,94.31723785,53.14865494,118.5699997,24.29318619,67.46743011
5/3/2016,33.56600189,64.31224823,74.39984894,19.69571877,35.42200089,94.2670517,52.12384415,117.4300003,24.9597683,67.57574463
5/4/2016,33.54499817,62.52674103,73.31151581,19.96753502,35.56850052,93.87389374,51.2990036,118.0599976,24.73757935,67.99235535
5/5/2016,32.95449829,61.30550385,72.43727112,20.03549385,35.73550034,94.4260025,51.02405548,117.8099976,24.86348343,67.74237823
5/6/2016,33.69749832,61.78557968,72.66029358,20.20537567,36.25899887,94.30888367,51.32399368,119.4899979,24.87088776,68.43399048
5/9/2016,33.98749924,59.61264038,71.88417053,19.9618721,36.45650101,95.12865448,50.99905396,119.2399979,25.04864693,68.42565155
5/10/2016,35.1534996,61.06969452,74.76560211,19.93355942,36.96900177,95.92336273,51.69059372,120.5,25.03383255,68.72561646
5/11/2016,35.66149902,61.00230789,74.84589386,20.1952858,36.52750015,95.67240143,51.4989624,119.5199966,24.77975845,68.45064545
5/12/2016,35.89649963,60.38749695,75.06891632,20.26385689,36.4034996,95.55530548,51.46563721,120.2799988,24.80217934,68.6672821
5/13/2016,35.49599838,59.01464844,73.57019806,19.96670341,36.24150085,94.9948349,50.99072647,119.8099976,24.80217934,67.68405914
5/16/2016,35.53300095,59.54526901,74.60502625,19.84098053,36.51499939,95.73096466,51.37398148,118.6699982,24.94416046,68.0173645
5/17/2016,34.76350021,59.84002686,74.22144318,19.62382698,36.0094986,95.22068787,51.37398148,117.3499985,24.68261528,67.17579651
5/18/2016,34.87250137,59.45262909,73.68618011,19.34381485,36.0890007,95.01990509,53.35695648,117.6500015,24.78723335,66.53419495
5/19/2016,34.92599869,58.47563171,73.3739624,19.53239632,35.76549911,94.40089417,52.81539536,116.8099976,24.94416046,66.81750488
5/20/2016,35.13999939,58.84622192,69.3506546,19.58382607,36.08549881,94.89798737,52.91536713,117.3499985,25.21317673,66.67583466
5/23/2016,34.83750153,59.29258347,69.47554016,19.27524567,35.86249924,94.49356842,52.87371826,115.9700012,25.16087151,66.82581329
5/24/2016,35.20999908,59.87373352,71.04562378,19.42381859,36.6515007,94.94008636,53.77355194,117.6999969,25.48219681,67.46743011
5/25/2016,35.41749954,61.12023544,71.80387115,19.36095619,36.90499878,95.49613953,54.59007263,117.8899994,25.66901398,67.8923645
5/26/2016,35.74549866,60.70752335,71.60762024,19.52668381,36.8465004,95.11701965,54.18180084,119.4700012,25.72880363,67.67572784
5/27/2016,35.61199951,60.6064682,71.81281281,19.61811447,37.38000107,95.25182343,54.51509094,119.3799973,25.86330795,67.85073853
5/31/2016,36.13949966,61.06969452,73.40962219,19.58382607,37.44250107,94.94008636,54.38176727,118.8099976,25.93056107,67.52574921
6/1/2016,35.97200012,60.86754227,73.89137268,19.6638279,37.42300034,95.01591492,54.7317009,118.7799988,25.96793556,68.15068817
6/2/2016,36.41199875,62.00455856,74.98861694,19.84098053,37.21350098,96.45655823,54.83168411,118.9300003,26.05760002,68.28399658
6/3/2016,36.27700043,63.20051193,76.33568573,19.97813225,36.79299927,96.68404388,53.85687256,118.4700012,25.92309189,68.71728516
6/6/2016,36.33649826,64.36277771,78.03957367,20.01242065,36.50299835,97.53495789,54.39010239,118.7900009,26.10243797,68.96724701
6/7/2016,36.18700027,64.69124603,77.88790131,19.84098053,36.55450058,97.50125885,54.20680237,117.7600021,26.03518486,68.59228516
6/8/2016,36.33200073,65.78612518,77.77194214,20.029562,37.14649963,97.5602417,54.36510086,118.3899994,26.34156799,68.86726379
6/9/2016,36.38249969,64.98605347,77.56677246,20.08099556,37.12599945,98.5712204,53.94852066,118.5599976,26.38640404,69.30056
6/10/2016,35.89550018,64.0343399,76.42488098,19.77240562,36.65950012,98.57963562,53.19032669,116.6200027,26.37145615,69.32553101
6/13/2016,35.76200104,63.36053085,76.11264038,19.6581192,36.59400177,98.39428711,52.71540451,113.9499969,25.96045876,68.80060577
6/14/2016,35.96500015,63.04891968,75.96099091,19.34381485,36.66249847,98.67234039,51.7239151,114.9400024,26.1472683,69.45052338
6/15/2016,35.71300125,63.22579575,75.67552185,19.53811073,36.60950089,98.07417297,51.63227844,114.5999985,25.99782372,69.11723328
6/16/2016,35.87549973,63.15840149,75.93422699,19.54954529,36.21250153,98.26792908,51.84057236,114.3899994,25.96793556,69.50053406
6/17/2016,35.31949997,63.95009232,76.71927643,19.80097961,35.21250153,97.29064941,51.89056396,113.0199966,25.57187271,69.26721954
6/20/2016,35.70050049,64.37120819,76.35352325,19.68097305,35.30649948,98.1836853,51.96553802,113.3700027,25.78111076,69.19223022
6/21/2016,35.79100037,64.4217453,75.01539612,19.86384201,35.44400024,97.88039398,52.44879913,114.3799973,25.96793556,69.50053406
6/22/2016,35.52999878,64.37120819,74.86373138,19.67526245,35.52349854,98.11625671,52.24882889,113.9100037,25.75869179,69.63385773
6/23/2016,36.10400009,65.87878418,75.19382477,19.97241592,35.74349976,98.89137268,53.3652916,115.0800018,25.84836769,70.16710663
6/24/2016,34.94800186,61.50764465,72.90117645,19.65240288,34.25999832,97.41701508,49.65763092,112.0800018,25.38505936,68.54229736
6/27/2016,34.56800079,60.11796188,71.88417053,19.76669312,34.05699921,98.1920929,47.99959183,108.9700012,25.25801468,67.68405914
6/28/2016,35.39749908,61.078125,73.14247131,19.9324131,34.56299973,99.60747528,49.59098434,112.6999969,25.73627663,68.70894623
6/29/2016,35.77999878,62.51831055,73.25930786,20.06956291,34.7594986,100.5342178,50.99072647,114.1600037,26.16222,69.9171524
6/30/2016,35.78099823,63.84903336,72.83688354,20.77816963,35.17649841,102.1939316,51.77391052,114.2799988,26.31167603,70.55039978
7/1/2016,36.2840004,64.38803864,72.71104431,20.80674362,35.51250076,102.1854935,51.43803787,114.1900024,26.58069801,70.6420517
7/5/2016,36.40499878,62.64466095,71.15617371,20.69245338,35.24449921,103.0111389,50.00221634,114.1999969,26.76004982,71.1920166
7/6/2016,36.88050079,63.02363586,71.42578888,20.93246269,35.44850159,103.3228455,50.53959656,116.6999969,26.79740715,70.85037231
7/7/2016,36.82849884,63.20894623,71.33592987,20.40101433,35.36299896,103.2133331,50.86706924,115.8499985,26.73015404,70.68373108
7/8/2016,37.29050064,65.16290283,72.77396393,20.63530731,35.88899994,103.4997787,51.91666031,117.2399979,26.99169731,71.46695709
7/11/2016,37.68899918,65.52507019,72.79191589,20.80103302,36.36000061,103.5671616,52.28610992,117.8700027,27.0141201,71.45031738
7/12/2016,37.41049957,67.2095108,74.07717896,20.81817627,36.62549973,103.5587616,53.0669899,117.9300003,27.08137703,71.45031738
7/13/2016,37.13150024,67.11685181,74.56252289,21.00104141,36.47399902,103.6261368,53.03341675,116.7799988,27.13368416,71.56698608
7/14/2016,37.06000137,67.42848206,75.17370605,20.79531479,36.79000092,103.7778091,53.83948898,117.2900009,27.58952713,71.55028534
7/15/2016,36.77199936,67.96750641,74.96697235,20.85245895,36.78150177,103.6261368,53.88987732,116.8600006,27.47743416,71.66693878
7/18/2016,36.80350113,67.87397003,75.33547974,20.9553299,37.65999985,103.744133,53.70514297,119.3700027,27.38028717,71.60030365
